Wavelength (nm),Absorbance (AU),Std.Dev.
497,-0.0319709777832031,0.000263248662477685
498,-0.0331110954284668,0.000228504028036234
499,-0.0330233573913574,0.000275379135436632
500,-0.0329179763793945,0.000273510069668791
501,-0.0334315299987793,0.000262355787110129
502,-0.0314669609069824,0.000216759074305067
503,-0.03265380859375,0.000238128485625174
504,-0.032412052154541,0.000173919449146908
505,-0.0334224700927734,0.000188914192419653
506,-0.0336966514587402,0.000256316716733945
507,-0.0329985618591309,0.000300411950939912
508,-0.032954216003418,0.000307112745669501
509,-0.0338139533996582,0.000242240785497383
510,-0.0336551666259766,0.000186574382527873
511,-0.0331950187683105,0.00028082753529548
512,-0.0336246490478516,0.000226384686860451
513,-0.0338139533996582,0.000228380608102514
514,-0.0330514907836914,0.000265238070743134
515,-0.0343499183654785,0.000226296285161791
516,-0.0329475402832031,0.000181929467615668
517,-0.0342273712158203,0.000218772139876399
518,-0.0334930419921875,0.00017261241678999
519,-0.0330033302307129,0.000193358496582078
520,-0.0336880683898926,0.000193851752862474
521,-0.0335249900817871,0.000217295483011597
522,-0.0337624549865723,0.000202295881324793
523,-0.0335526466369629,0.000236680370270959
524,-0.0330071449279785,0.000199251757136021
525,-0.0335502624511719,0.000193071359468113
526,-0.0339446067810059,0.000190453321567538
527,-0.0331149101257324,0.00021774705002095
528,-0.0334625244140625,0.000285835141383395
529,-0.0338821411132812,0.000268848215428889
530,-0.033421516418457,0.000225660382770805
531,-0.0332036018371582,0.000201633906272366
532,-0.0333023071289062,0.000171109477935835
533,-0.0340280532836914,0.00023020915766387
534,-0.0331568717956543,0.000209122316456301
535,-0.033693790435791,0.000223090495248942
536,-0.0331120491027832,0.000272630785143004
537,-0.0331630706787109,0.000183264345542363
538,-0.0330166816711426,0.000237753895245885
539,-0.0334153175354004,0.000181273394559312
540,-0.0337738990783691,0.000160063942688362
541,-0.0338740348815918,0.000166906628733867
542,-0.0335655212402344,0.000217316409606502
543,-0.0334587097167969,0.000193908045115968
544,-0.0338869094848633,0.000208207001480029
545,-0.0335946083068848,0.000180473888027859
546,-0.0332889556884766,0.000204237765856645
547,-0.0337600708007812,0.000130809912923891
548,-0.0328512191772461,0.000099294397196264
549,-0.0333585739135742,0.000126781307235858
550,-0.0338916778564453,0.000187173010640672
551,-0.0337305068969727,0.000213695411686865
552,-0.0344362258911133,0.000166106413987195
553,-0.0339250564575195,0.000216746486304574
554,-0.0331888198852539,0.000208639007417731
555,-0.0334377288818359,0.000149066342793121
556,-0.033205509185791,0.000178742076422647
557,-0.0337033271789551,0.000145209246144671
558,-0.0337610244750977,0.000180332727358605
559,-0.0337996482849121,0.000205277150512529
560,-0.0340700149536133,0.000159967318315596
561,-0.0333890914916992,0.00015476286043877
562,-0.0335373878479004,0.000164272996248028
563,-0.0333342552185059,0.0001948158461342
564,-0.0337786674499512,0.000156044550211043
565,-0.032813549041748,0.000179204514227745
566,-0.0330929756164551,0.000149044986801985
567,-0.0337443351745605,0.000171600436943797
568,-0.0334863662719727,0.0000950234886709682
569,-0.0333461761474609,0.0000795932493695246
570,-0.0330557823181152,0.000107234305433784
571,-0.031773567199707,0.00012856223090519
572,-0.032712459564209,0.000158074214964078
573,-0.031618595123291,0.000111465721730584
574,-0.0324335098266602,0.000113413089279076
575,-0.0316615104675293,0.0000947167130884944
576,-0.0312557220458984,0.000130757756552448
577,-0.0328373908996582,0.0000853058877367831
578,-0.0316948890686035,0.000116537674741794
579,-0.0327777862548828,0.0000873900853117062
580,-0.0320611000061035,0.0000775443371289723
581,-0.0324220657348633,0.0000592392210177585
582,-0.0320186614990234,0.0000607279781390053
583,-0.0307841300964355,0.000103296620666893
584,-0.0323286056518555,0.000069992808281279
585,-0.0319118499755859,0.000072293923006973
586,-0.0318636894226074,0.000143511349800801
587,-0.0315442085266113,0.000118219077710806
588,-0.032832145690918,0.0000871425614292641
589,-0.0323805809020996,0.0000897619828379831
590,-0.032529354095459,0.000108230480972249
591,-0.0327572822570801,0.000145843589472981
592,-0.032707691192627,0.000104654622191762
593,-0.031989574432373,0.000087369268235348
594,-0.0323562622070312,0.000111502433037293
595,-0.0326070785522461,0.000142305337319709
596,-0.032844066619873,0.000131046094786821
597,-0.0322175025939941,0.00011266684318221
598,-0.0330386161804199,0.000122330804881566
599,-0.0327296257019043,0.000157985009101353
600,-0.0314731597900391,0.000116954459373356
601,-0.0321183204650879,0.000109767872390275
602,-0.0322299003601074,0.000082180778054788
603,-0.032402515411377,0.000105336771175263
604,-0.0330033302307129,0.000168009159167661
605,-0.0321564674377441,0.000105804137616504
606,-0.0325846672058105,0.0000964532078493778
607,-0.0323801040649414,0.0000862732708643541
608,-0.0327615737915039,0.000142621348349928
609,-0.0322012901306152,0.000124971368796396
610,-0.0326623916625977,0.000124712745519529
611,-0.0328254699707031,0.000130886371340162
612,-0.03228759765625,0.000121440978819338
613,-0.0326385498046875,0.000110862331981645
614,-0.0326318740844727,0.00010576974793937
615,-0.0322122573852539,0.000180060176410003
616,-0.0330615043640137,0.000120085358158106
617,-0.0323591232299805,0.00015271896454686
618,-0.0325336456298828,0.000103845455745168
619,-0.0326261520385742,0.000116412739009816
620,-0.0320849418640137,0.000117602003309935
621,-0.0324869155883789,0.000130935003449878
622,-0.032649040222168,0.000149638763552929
623,-0.0337543487548828,0.000165250048171649
624,-0.0342059135437012,0.000163857233868507
625,-0.0349364280700684,0.000138292641123384
626,-0.0344228744506836,0.000150317950926849
627,-0.0324554443359375,0.000200571108709156
628,-0.0319309234619141,0.000165719950563399
629,-0.0306606292724609,0.000169783493227972
630,-0.0305562019348145,0.000174977797564388
631,-0.0311799049377441,0.000152352270360329
632,-0.0320639610290527,0.000164665617370343
633,-0.0325980186462402,0.00018029741992266
634,-0.032893180847168,0.000178568990152711
635,-0.0325703620910645,0.000143003455795181
636,-0.0320615768432617,0.000204846934442279
637,-0.032651424407959,0.00019417052651547
638,-0.0320172309875488,0.000183750051179906
639,-0.032416820526123,0.000235196272825981
640,-0.0325560569763184,0.00035035040309849
641,-0.0331263542175293,0.000364717777332695
642,-0.0328459739685059,0.000355330399035778
643,-0.0327959060668945,0.000289898169057043
644,-0.0327630043029785,0.000381021235990597
645,-0.0322098731994629,0.00034549871290396
646,-0.0330777168273926,0.000325598434298231
647,-0.0320591926574707,0.000280976472489597
648,-0.0319786071777344,0.000346466085957628
649,-0.0313119888305664,0.000335612070471797
650,-0.0317611694335937,0.000413107232859305
651,-0.0319194793701172,0.000401658820616813
652,-0.0319724082946777,0.000329016257020563
653,-0.0321164131164551,0.000433761441284457
654,-0.0317473411560059,0.000367826632852681
655,-0.0276689529418945,0.000219017281420686
656,-0.0203847885131836,0.000158128864651091
657,-0.0360555648803711,0.000278838453347389
658,-0.0301527976989746,0.000259840814116672
659,-0.0318131446838379,0.000395442639385322
660,-0.0318813323974609,0.000353441531625692
661,-0.0312986373901367,0.000323766461122119
662,-0.0325050354003906,0.000328008513976284
663,-0.0318136215209961,0.000274273815325201
664,-0.032435417175293,0.00040060678613329
665,-0.0313496589660645,0.000301367119837325
666,-0.031745433807373,0.000284476428836828
667,-0.0323243141174316,0.000286178578697373
668,-0.0318078994750977,0.000284553148479226
669,-0.0318493843078613,0.000188446624075428
670,-0.0319070816040039,0.000150807242904755
671,-0.0318951606750488,0.000146552780193239
672,-0.0313906669616699,0.000132509262741999
673,-0.0318984985351562,0.00019333497679795
674,-0.0316166877746582,0.000201935891927837
675,-0.0314006805419922,0.00017651993791847
676,-0.0310306549072266,0.000167415346442721
677,-0.0316190719604492,0.00022606708358809
678,-0.031217098236084,0.000156843911879149
679,-0.030850887298584,0.000132114014478875
680,-0.031273365020752,0.00011833442092581
681,-0.0314121246337891,0.000165670549917912
682,-0.0314502716064453,0.000137435024525847
683,-0.0315470695495605,0.000146462766722523
684,-0.0314397811889648,0.00018916917966719
685,-0.0316710472106934,0.000154058994341344
686,-0.0318446159362793,0.000140840617172986
687,-0.0314812660217285,0.000166841226447369
688,-0.0314021110534668,0.000177685674935672
689,-0.0311975479125977,0.000183522226980971
690,-0.0310587882995605,0.000111275853702803
691,-0.0307407379150391,0.000130507115821712
692,-0.0306434631347656,0.000138899644019375
693,-0.0315313339233398,0.00014532820085782
694,-0.0316452980041504,0.000189678125815112
695,-0.0310468673706055,0.000150057555046369
696,-0.0308403968811035,0.000181298479094761
697,-0.0301470756530762,0.000133919102536794
698,-0.0314345359802246,0.000112521445704279
699,-0.0314898490905762,0.000157049631700874
700,-0.0305600166320801,0.000165895478165165
701,-0.030510425567627,0.000222244996037896
702,-0.0298428535461426,0.0001321553130152
703,-0.029937744140625,0.00014420362984799
704,-0.0307130813598633,0.000182807202598652
705,-0.0304474830627441,0.000136874692188953
706,-0.030146598815918,0.000143903734714106
707,-0.0301032066345215,0.000108808764722007
708,-0.0301990509033203,0.000131112010732084
709,-0.0292658805847168,0.000114805911076448
710,-0.0299229621887207,0.000108752329178989
711,-0.02984619140625,0.000156018320072518
712,-0.0299010276794434,0.000137709382493232
713,-0.0295925140380859,0.000149896853226811
714,-0.0289902687072754,0.000147094795812693
715,-0.0286321640014648,0.000177501311146757
716,-0.0288405418395996,0.000115007745164766
717,-0.0286822319030762,0.0000785899390490917
718,-0.0278429985046387,0.000103036554939475
719,-0.0278215408325195,0.000125711494852326
720,-0.0279836654663086,0.000132882804135529
721,-0.028693675994873,0.000151409126055494
722,-0.0280027389526367,0.000147218404906618
723,-0.0272326469421387,0.00013897492394979
724,-0.0272412300109863,0.000181519073531763
725,-0.026893138885498,0.000152456704013005
726,-0.0266885757446289,0.000163954339392407
727,-0.0265979766845703,0.00018265290758823
728,-0.0257730484008789,0.000192661095628455
729,-0.0258522033691406,0.000148261854322512
730,-0.0253629684448242,0.000164555114645171
731,-0.0242643356323242,0.000134353047401566
732,-0.0245871543884277,0.000150369371152428
733,-0.0250735282897949,0.000152199967326398
734,-0.0242037773132324,0.000117139005312697
735,-0.0235137939453125,0.00011983706163368
736,-0.0227022171020508,0.000139536599412322
737,-0.0224971771240234,0.000169679003649019
738,-0.0223588943481445,0.000219224813903639
739,-0.0227265357971191,0.000153390442775506
740,-0.022740364074707,0.00012544352247157
741,-0.0226879119873047,0.000158421924920208
742,-0.0218014717102051,0.000160911170105663
743,-0.0222492218017578,0.000139148240039333
744,-0.0221042633056641,0.000114799969407838
745,-0.0220909118652344,0.000142350068336832
746,-0.0226755142211914,0.00014344162101081
747,-0.0222940444946289,0.000175237493450064
748,-0.0223236083984375,0.000118836774534565
749,-0.0226411819458008,0.000138716182925461
750,-0.022672176361084,0.00018131352815023
751,-0.02252197265625,0.000167127172494925
752,-0.0222325325012207,0.000143073398131181
753,-0.021672248840332,0.000113771387420706
754,-0.0210361480712891,0.000135324335654005
755,-0.0227837562561035,0.000112134825096228
756,-0.0218410491943359,0.000143894254161042
757,-0.0200438499450684,0.000118919019159541
758,-0.02020263671875,0.000116605942350745
759,-0.021481990814209,0.00015307883913585
760,-0.0206480026245117,0.000139200519471991
761,-0.0216403007507324,0.000154300849975014
762,-0.02276611328125,0.000154554096831382
763,-0.0224261283874512,0.000208019083069204
764,-0.0214886665344238,0.000134126079496377
765,-0.0217933654785156,0.000148583560298022
766,-0.0230841636657715,0.00016186075614327
767,-0.0227255821228027,0.000189433426176989
768,-0.0212788581848145,0.000117824136440128
769,-0.0217995643615723,0.00011498401836635
770,-0.021914005279541,0.000147036045090462
771,-0.0215263366699219,0.000109956208637886
772,-0.0218014717102051,0.000119352254970396
773,-0.0212726593017578,0.000120667126542541
774,-0.0211191177368164,0.0000990513709919023
775,-0.021916389465332,0.000184219665893615
776,-0.0213627815246582,0.000162628736475313
777,-0.0211319923400879,0.000143998505914891
778,-0.0217528343200684,0.000130875947822698
779,-0.021827220916748,0.000133091392703396
780,-0.0217094421386719,0.000127411031437411
781,-0.0220527648925781,0.000156219305249617
782,-0.0217866897583008,0.000138200538122076
783,-0.0219311714172363,0.000128897824698433
784,-0.0210213661193848,0.00015682361502861
785,-0.0214552879333496,0.000124292706963502
786,-0.0218229293823242,0.000147341910301583
787,-0.021364688873291,0.000153248074014588
788,-0.02191162109375,0.000147717963988596
789,-0.0211343765258789,0.000214816065922814
790,-0.021998405456543,0.000153058043004172
791,-0.022303581237793,0.000128459611820089
792,-0.0223288536071777,0.000147468395983995
793,-0.0227274894714355,0.00014789333346347
794,-0.0225763320922852,0.000118622288287151
795,-0.0212841033935547,0.0000927886393602871
796,-0.022796630859375,0.000157084374632875
797,-0.0216689109802246,0.000162295643989744
798,-0.0215377807617187,0.000187177869690027
799,-0.0216784477233887,0.000149206606120499
800,-0.0217113494873047,0.000145612671091606
801,-0.0219497680664062,0.000138929106241367
802,-0.0219526290893555,0.000176725912245155
803,-0.021700382232666,0.000136151830731488
804,-0.0220150947570801,0.000119369399314382
805,-0.0212845802307129,0.000130451352483879
806,-0.0219478607177734,0.000129295870441744
807,-0.022038459777832,0.000143577877510378
808,-0.0216670036315918,0.000195002496089476
809,-0.0229711532592773,0.000157656527631279
810,-0.022066593170166,0.000154002900421169
811,-0.021479606628418,0.000141201780627109
812,-0.0224404335021973,0.00015858259046542
813,-0.0215182304382324,0.000153517869341135
814,-0.0211224555969238,0.000165387584648367
815,-0.0211353302001953,0.000145300036174307
816,-0.0219197273254395,0.000181879469135153
817,-0.021611213684082,0.000244587251310889
818,-0.0216789245605469,0.000138922559620896
819,-0.021397590637207,0.000135334416555078
820,-0.0227642059326172,0.000189524625713441
821,-0.0226988792419434,0.000127550151804356
822,-0.021277904510498,0.000151355054584432
823,-0.0215268135070801,0.000150752955552792
824,-0.0205826759338379,0.000118675946190897
825,-0.0193295478820801,0.000176633253521579
826,-0.0194244384765625,0.000138082029706865
827,-0.0204839706420898,0.000191234886875511
828,-0.0201411247253418,0.000156861307089304
829,-0.0192461013793945,0.000214477092078085
830,-0.0196046829223633,0.000161838278604466
831,-0.0193696022033691,0.000159662854152096
832,-0.0183186531066895,0.000192476900385523
833,-0.0175247192382812,0.000190180927803252
834,-0.0181303024291992,0.000164128984557306
835,-0.0180521011352539,0.000178058937725137
836,-0.0183401107788086,0.000167390898116416
837,-0.0184950828552246,0.000206430290308542
838,-0.0181622505187988,0.000153061014053118
839,-0.0186319351196289,0.000182433684161337
840,-0.0179433822631836,0.000218285197450225
841,-0.017547607421875,0.000192183713771481
842,-0.0180168151855469,0.000182558275221276
843,-0.0177288055419922,0.000197615494090737
844,-0.0174508094787598,0.000211130656995366
845,-0.0170378684997559,0.000288986922706889
846,-0.0172758102416992,0.000236187990863093
847,-0.0171103477478027,0.000156809115669762
848,-0.0172724723815918,0.000142266985253975
849,-0.0163969993591309,0.000146176839901036
850,-0.0161938667297363,0.00019971224462098
851,-0.0163102149963379,0.000209274479736956
852,-0.0157880783081055,0.000174868610285006
853,-0.015228271484375,0.000123083115200387
854,-0.0155162811279297,0.000140798636408683
855,-0.0159134864807129,0.000221071498150418
856,-0.015251636505127,0.000229762291226624
857,-0.015070915222168,0.000191918515084918
858,-0.0146288871765137,0.000178349846368889
859,-0.0152244567871094,0.000208324910126467
860,-0.0149426460266113,0.000196725236179402
861,-0.0148940086364746,0.000184683161944689
862,-0.0146017074584961,0.000188779343134439
863,-0.0142335891723633,0.000177491063098993
864,-0.0143637657165527,0.000204335710948898
