Wavelength (nm),Absorbance (AU),Std.Dev.
466,-0.0360846519470215,0.000255135953552791
467,-0.0355439186096191,0.000284457245693151
468,-0.0350289344787598,0.000336602453894894
469,-0.0358567237854004,0.000397351582641595
470,-0.0350480079650879,0.000376439305192532
471,-0.0348420143127441,0.000396480849795337
472,-0.0331425666809082,0.000321607486642374
473,-0.0351200103759766,0.000347064083856003
474,-0.0356335639953613,0.000359948575821275
475,-0.0343589782714844,0.000378876454494371
476,-0.0351710319519043,0.000252477057686161
477,-0.0340299606323242,0.000287573528411098
478,-0.0329833030700684,0.000252750683189048
479,-0.0348873138427734,0.000242896935559117
480,-0.0363340377807617,0.000234487551248215
481,-0.0354509353637695,0.000337950745922889
482,-0.0344219207763672,0.000423491533837463
483,-0.0342683792114258,0.000280918202121958
484,-0.0348525047302246,0.000193659297536443
485,-0.0238533020019531,0.000164693231466791
486,-0.0461854934692383,0.000183700548215248
487,-0.0419511795043945,0.000236241894844234
488,-0.0395083427429199,0.000327275682015017
489,-0.0356698036193848,0.000368725567297186
490,-0.0376448631286621,0.000329397507460986
491,-0.0365018844604492,0.000295460554820729
492,-0.0353493690490723,0.00030467469084542
493,-0.0354156494140625,0.000264956745602841
494,-0.0367574691772461,0.000236979912323966
495,-0.0352520942687988,0.00019914217779292
496,-0.0342864990234375,0.000278955850778742
497,-0.0358319282531738,0.000277930214282252
498,-0.034395694732666,0.000302415524124471
499,-0.0348196029663086,0.000306709725952369
500,-0.036649227142334,0.000262508275229432
501,-0.034912109375,0.000309731337037453
502,-0.0348119735717773,0.000247544167830011
503,-0.0348691940307617,0.00026917278079709
504,-0.0356059074401855,0.000333976691140912
505,-0.0358419418334961,0.00031465472066219
506,-0.0364351272583008,0.000326942033562478
507,-0.035942554473877,0.000269449704125147
508,-0.0354175567626953,0.00021924555634745
509,-0.0373353958129883,0.000252304088683657
510,-0.0355892181396484,0.000255235746905858
511,-0.0353078842163086,0.000222506749528438
512,-0.0364117622375488,0.000270399885475067
513,-0.036808967590332,0.000285044941504995
514,-0.0360336303710937,0.000363528840872927
515,-0.0362296104431152,0.000307668991873615
516,-0.0353951454162598,0.000265402610505077
517,-0.0370192527770996,0.000271474077351897
518,-0.036684513092041,0.000213299233382328
519,-0.036015510559082,0.000251451927149612
520,-0.036651611328125,0.000262909865419201
521,-0.0367660522460937,0.000274154412976547
522,-0.0362863540649414,0.000256940462777456
523,-0.0349774360656738,0.000317297061926921
524,-0.0361466407775879,0.000350184222416498
525,-0.0361790657043457,0.000339036249372939
526,-0.035670280456543,0.000221519473499412
527,-0.0358738899230957,0.000226203828265007
528,-0.0355725288391113,0.00028902468643429
529,-0.0364627838134766,0.000243372005288735
530,-0.0366945266723633,0.000253318590273771
531,-0.0357613563537598,0.00023946912104943
532,-0.0356721878051758,0.00017271249876239
533,-0.0355124473571777,0.000195286793805271
534,-0.0358662605285645,0.00021230341125489
535,-0.0360350608825684,0.000268401297198859
536,-0.0367870330810547,0.000338149836441924
537,-0.0354952812194824,0.000264379437212225
538,-0.0353035926818848,0.000249155514416625
539,-0.036412239074707,0.00021040139047567
540,-0.0369210243225098,0.000208338006968031
541,-0.0366230010986328,0.000202034952955099
542,-0.0360240936279297,0.000218672342650856
543,-0.0369668006896973,0.000223762155696631
544,-0.0359787940979004,0.000230536835219023
545,-0.036738395690918,0.000229405757171412
546,-0.0369272232055664,0.00021179730328983
547,-0.0355668067932129,0.000149951450516266
548,-0.0358676910400391,0.000184269029399925
549,-0.0368571281433105,0.000228368660698142
550,-0.0371308326721191,0.000212414764446719
551,-0.0367569923400879,0.000155817075649071
552,-0.036919116973877,0.000180655218242983
553,-0.0366268157958984,0.000211358843585223
554,-0.0372810363769531,0.000204117496281475
555,-0.0355873107910156,0.00017626729135596
556,-0.0363354682922363,0.000143786764205549
557,-0.0371980667114258,0.00018899120595421
558,-0.037261962890625,0.00016742621121958
559,-0.0369091033935547,0.000180559538877768
560,-0.0365257263183594,0.000183527182688175
561,-0.036808967590332,0.000164593799037844
562,-0.0370402336120605,0.000182009436616284
563,-0.0372204780578613,0.000137659840208177
564,-0.0373406410217285,0.000126360947227874
565,-0.0372281074523926,0.000151192724144916
566,-0.0372276306152344,0.000132954650252102
567,-0.0363564491271973,0.000129857388182467
568,-0.0363101959228516,0.000132947809437595
569,-0.0358700752258301,0.000133806997945182
570,-0.0363359451293945,0.000113733409321824
571,-0.0352802276611328,0.000142920752541813
572,-0.0390300750732422,0.00011153709373209
573,-0.035759449005127,0.000122568484872276
574,-0.0359792709350586,0.000131558671986072
575,-0.0370950698852539,0.000107870641114637
576,-0.0354905128479004,0.000136615302126381
577,-0.0355820655822754,0.000094445059625361
578,-0.0366945266723633,0.000110741259513815
579,-0.0395078659057617,0.000124763784091553
580,-0.0357317924499512,0.000129063532661132
581,-0.0340862274169922,0.000128268309239158
582,-0.0384106636047363,0.000104650276881615
583,-0.0407176017761231,0.000116273981362361
584,-0.0347566604614258,0.000121997647711598
585,-0.0348434448242187,0.000102250165497327
586,-0.0393929481506348,0.000098205304427002
587,-0.0350909233093262,0.0000944185737383183
588,-0.0384922027587891,0.0000911495150875511
589,-0.0394587516784668,0.000117034141209735
590,-0.0371217727661133,0.0000883037531798632
591,-0.0379986763000488,0.000119230268539754
592,-0.0344290733337402,0.000103494536584207
593,-0.0353817939758301,0.000116775463223369
594,-0.0372090339660645,0.0000997148475761385
595,-0.0369510650634766,0.0000997353676149565
596,-0.03887939453125,0.000108900671089613
597,-0.0363330841064453,0.000130399052697275
598,-0.0369157791137695,0.00010568157331234
599,-0.0361337661743164,0.000102494480596899
600,-0.0360107421875,0.000115384739857154
601,-0.0368618965148926,0.000125044123863859
602,-0.0369796752929687,0.000127125179865372
603,-0.0358877182006836,0.000117454971728925
604,-0.0385079383850098,0.000109000844201367
605,-0.0356178283691406,0.000136395432932211
606,-0.0368671417236328,0.000151565224168939
607,-0.0367703437805176,0.000136974326802046
608,-0.0374612808227539,0.000114768275313461
609,-0.0364503860473633,0.000121476547268457
610,-0.0353984832763672,0.000148800700652456
611,-0.0376214981079102,0.000125229457966848
612,-0.036778450012207,0.000154244844010029
613,-0.0361332893371582,0.000200053504985081
614,-0.0366206169128418,0.00016773285040398
615,-0.0362768173217773,0.000138929106241367
616,-0.0378532409667969,0.000130151215209543
617,-0.0363411903381348,0.00012896836474897
618,-0.0368995666503906,0.000164969118204442
619,-0.0361409187316895,0.000133728808866905
620,-0.0355129241943359,0.000118407413514444
621,-0.0368876457214355,0.000164662855705999
622,-0.0338563919067383,0.00016957981299482
623,-0.0346813201904297,0.000154230102217982
624,-0.0345630645751953,0.000213154210190107
625,-0.0345749855041504,0.000222915124040667
626,-0.0368590354919434,0.000244010205004353
627,-0.0373473167419434,0.000242454697942505
628,-0.0390653610229492,0.00020450477834595
629,-0.0375127792358398,0.000214247981550538
630,-0.0377030372619629,0.0002027045920464
631,-0.0380020141601562,0.00016037331658177
632,-0.0368590354919434,0.000156945356758702
633,-0.0367598533630371,0.000174436391680507
634,-0.0368800163269043,0.000264186720737539
635,-0.0363788604736328,0.000246350892955361
636,-0.0355815887451172,0.000222743697938049
637,-0.0365958213806152,0.000171231685723629
638,-0.035468578338623,0.000139363766296555
639,-0.0362143516540527,0.000193776671086581
640,-0.0359997749328613,0.000289049859511587
641,-0.0361566543579102,0.000215374206393948
642,-0.0357756614685059,0.000164115130619646
643,-0.0352334976196289,0.000280535907744116
644,-0.0354909896850586,0.000283413009725697
645,-0.0362305641174316,0.000314960959662903
646,-0.0364975929260254,0.000304118949118092
647,-0.0364522933959961,0.000317119296423974
648,-0.0357456207275391,0.000344607809255529
649,-0.0373578071594238,0.000338004565735299
650,-0.0368137359619141,0.000391615416693161
651,-0.0356507301330566,0.000281590813201303
652,-0.035703182220459,0.00022805382045952
653,-0.0353250503540039,0.000268062226726698
654,-0.0386385917663574,0.00026233498640813
655,-0.0150704383850098,0.000183353653239674
656,-0.0244059562683105,0.0000857551560249321
657,-0.0576367378234863,0.000135633142457001
658,-0.0400166511535645,0.000195254190502836
659,-0.036461353302002,0.000163423718956466
660,-0.0360159873962402,0.000254128707121986
661,-0.035886287689209,0.000323192895202257
662,-0.0359296798706055,0.000252275248986623
663,-0.0359382629394531,0.000229770207921991
664,-0.0352849960327148,0.000211091883829443
665,-0.0355038642883301,0.000265382048613859
666,-0.0360946655273437,0.000297961800921303
667,-0.0357847213745117,0.000260176616288927
668,-0.035834789276123,0.000259721780066853
669,-0.0354905128479004,0.000187697061159402
670,-0.0357108116149902,0.000155235213847166
671,-0.0356369018554687,0.000185680168986373
672,-0.0353069305419922,0.000175626317264603
673,-0.0367207527160645,0.000165230783929084
674,-0.0353922843933105,0.00018063004437635
675,-0.0352802276611328,0.000192055895835309
676,-0.0349674224853516,0.000138072149414219
677,-0.0352082252502441,0.000162413284048812
678,-0.0347466468811035,0.000186686467029452
679,-0.0345654487609863,0.000171013776141603
680,-0.0356817245483398,0.000179868133729871
681,-0.0347461700439453,0.00016768946654282
682,-0.0354166030883789,0.000141510615657046
683,-0.0351157188415527,0.000204277839979635
684,-0.0346841812133789,0.000189029700955312
685,-0.0350408554077148,0.000206024556137715
686,-0.0356569290161133,0.000181729391158333
687,-0.0352487564086914,0.000130311839741454
688,-0.0348339080810547,0.000165183989986589
689,-0.0343670845031738,0.000153037244046522
690,-0.0347919464111328,0.000130091803779449
691,-0.0336675643920898,0.000173940365496851
692,-0.0348820686340332,0.000146049235673044
693,-0.0347943305969238,0.000146717144879396
694,-0.0348730087280273,0.000193541852805071
695,-0.0338926315307617,0.000167662345928946
696,-0.0341358184814453,0.000174587529437867
697,-0.033083438873291,0.000185939591247255
698,-0.0344867706298828,0.00017913852477163
699,-0.0346107482910156,0.000167380031047354
700,-0.034052848815918,0.000210837527598513
701,-0.0343093872070312,0.000198176184774959
702,-0.0331330299377441,0.000165741901679538
703,-0.0335817337036133,0.000177075518743624
704,-0.0342645645141602,0.000131025272335782
705,-0.0342445373535156,0.000162838318678958
706,-0.0331153869628906,0.000149425884399342
707,-0.0334362983703613,0.000159677094379571
708,-0.0331940650939941,0.000114855413028143
709,-0.0323987007141113,0.000152334360259714
710,-0.0328173637390137,0.000142519280010442
711,-0.0326108932495117,0.00015814899398591
712,-0.0328912734985352,0.000127017819674052
713,-0.032221794128418,0.000131869400157498
714,-0.0316505432128906,0.000172052996350849
715,-0.0311641693115234,0.000144832958271558
716,-0.0317845344543457,0.0001296506115611
717,-0.0312943458557129,0.000115138155157368
718,-0.0308504104614258,0.000164397519926197
719,-0.0312576293945312,0.000125885009765625
720,-0.0312552452087402,0.000191134986804653
721,-0.0314908027648926,0.00020325571906673
722,-0.0312404632568359,0.000168117391581881
723,-0.0305981636047363,0.000196392085667387
724,-0.0310878753662109,0.000225212567430134
725,-0.0297226905822754,0.000228989099164166
726,-0.0296072959899902,0.000164660093995336
727,-0.0297188758850098,0.000131202157834604
728,-0.0289368629455566,0.000115082847754204
729,-0.0289731025695801,0.000126389734321818
730,-0.0284905433654785,0.000175014178186536
731,-0.0271658897399902,0.000191785778224301
732,-0.0275821685791016,0.000179518899458029
733,-0.0282220840454102,0.000131717580189663
734,-0.0275607109069824,0.000104843468874449
735,-0.0267295837402344,0.000168114686620752
736,-0.0261483192443848,0.000143536697326022
737,-0.0258851051330566,0.000138942198556926
738,-0.0258932113647461,0.000139982367995751
739,-0.0258908271789551,0.000156495601629379
740,-0.026789665222168,0.000127710486988712
741,-0.0259413719177246,0.000185449811681871
742,-0.025639533996582,0.000168357959065657
743,-0.0261187553405762,0.000181969456508912
744,-0.0255889892578125,0.000197422100965867
745,-0.0256314277648926,0.00016724957114363
746,-0.0256795883178711,0.000186423205487265
747,-0.0256562232971191,0.000161230200539706
748,-0.0257887840270996,0.000161210455936212
749,-0.0260329246520996,0.000211913214299487
750,-0.0262298583984375,0.000187590428862984
751,-0.0259575843811035,0.00017849257520442
752,-0.0251007080078125,0.000171690514528795
753,-0.0242953300476074,0.000199393207991902
754,-0.0247635841369629,0.000166808515688022
755,-0.0254359245300293,0.000139631077922883
756,-0.0251445770263672,0.000118635705038307
757,-0.0238790512084961,0.00014221903062786
758,-0.0244288444519043,0.000159933201658261
759,-0.0244789123535156,0.000158952077102666
760,-0.0234813690185547,0.000149872581380605
761,-0.0256800651550293,0.000122382836822802
762,-0.0253658294677734,0.000183467705366956
763,-0.0252985954284668,0.000205538387892268
764,-0.0248494148254395,0.00016920397074865
765,-0.0248956680297852,0.000205090982170339
766,-0.0261955261230469,0.000191134986804653
767,-0.0251665115356445,0.000213452679955105
768,-0.0244846343994141,0.000155647712386419
769,-0.0253238677978516,0.000118878860288525
770,-0.0244688987731934,0.000135619730695625
771,-0.0243496894836426,0.000122935240917162
772,-0.0244269371032715,0.000173028167050805
773,-0.0238704681396484,0.000129790835062566
774,-0.0238833427429199,0.000164991169214493
775,-0.0249619483947754,0.000133864760519832
776,-0.024653434753418,0.000187624363894519
777,-0.0243325233459473,0.000172875666015372
778,-0.0248560905456543,0.000179305989045746
779,-0.0254507064819336,0.000183269308222829
780,-0.0246953964233398,0.000184027021698491
781,-0.024632453918457,0.00021056126833306
782,-0.0244393348693848,0.000177992523555227
783,-0.0247030258178711,0.000145756257974448
784,-0.0248913764953613,0.000126461673387533
785,-0.0247812271118164,0.000147884108675786
786,-0.0252819061279297,0.000185243718106425
787,-0.0251326560974121,0.000170670404035619
788,-0.0244660377502441,0.000130514084563717
789,-0.0248560905456543,0.000192306717416451
790,-0.0252504348754883,0.000179640449254357
791,-0.0260477066040039,0.000117835714501026
792,-0.0256962776184082,0.000147415963871496
793,-0.0253534317016602,0.000189879406381215
794,-0.0262355804443359,0.000169558358737468
795,-0.0258994102478027,0.000201109993257029
796,-0.0258798599243164,0.000204291196273741
797,-0.0252032279968262,0.000169391996110307
798,-0.0258779525756836,0.000200117142465271
799,-0.0252599716186523,0.000165307827429524
800,-0.0256643295288086,0.000172295986795597
801,-0.0263733863830566,0.000228985127348072
802,-0.0252037048339844,0.000159300725575461
803,-0.0256266593933105,0.000221203107924332
804,-0.0255851745605469,0.000193635814288811
805,-0.0249581336975098,0.000135693478978884
806,-0.0257692337036133,0.000130186150444425
807,-0.0258622169494629,0.000119354160019119
808,-0.0256123542785645,0.0001920464244559
809,-0.0261602401733398,0.000212286274810334
810,-0.0257201194763184,0.000166884830819612
811,-0.0258297920227051,0.000224524992661997
812,-0.0260887145996094,0.000196151125063819
813,-0.0253334045410156,0.000202331845037313
814,-0.0253181457519531,0.000187585580500194
815,-0.025423526763916,0.000179863077206143
816,-0.0254287719726562,0.000172901968893579
817,-0.0256600379943848,0.000115609166547917
818,-0.025780200958252,0.000168152552116876
819,-0.0252828598022461,0.000185278082955641
820,-0.0261745452880859,0.000206760462763399
821,-0.0262250900268555,0.000229203475025594
822,-0.0254268646240234,0.000218306029172127
823,-0.0250325202941895,0.000185047225112269
824,-0.0243959426879883,0.000174842603263597
825,-0.0236873626708984,0.000198991407668245
826,-0.0236916542053223,0.000205600327696729
827,-0.0245895385742187,0.000273795893502682
828,-0.0243344306945801,0.000154403965679557
829,-0.0233216285705566,0.000197730519242262
830,-0.023186206817627,0.000229167759641656
831,-0.0230154991149902,0.00020334519202923
832,-0.0217680931091309,0.000188610645948595
833,-0.0209822654724121,0.000158502278050107
834,-0.0214123725891113,0.000199210671945958
835,-0.0214862823486328,0.000209461271870306
836,-0.0215544700622559,0.000187929503429468
837,-0.0216875076293945,0.00021041868042479
838,-0.021143913269043,0.000212564570858079
839,-0.0214653015136719,0.000212684340014441
840,-0.0214190483093262,0.000149884717795021
841,-0.0211329460144043,0.000152038538996732
842,-0.0212621688842773,0.000198304644210008
843,-0.0204629898071289,0.000190343455206178
844,-0.0205016136169434,0.000187561336806328
845,-0.0204949378967285,0.000216276010024648
846,-0.020571231842041,0.00023394779794495
847,-0.0205602645874023,0.000237478309467487
848,-0.0201387405395508,0.000280678519070432
849,-0.0194363594055176,0.000336018318335323
850,-0.0194697380065918,0.000270197999068677
851,-0.0197000503540039,0.000209938355828362
852,-0.0198812484741211,0.000151948782486756
853,-0.0193133354187012,0.000143698182692241
854,-0.0187740325927734,0.00018538113928119
855,-0.0180497169494629,0.000203890126854237
856,-0.0176258087158203,0.000182623028980502
857,-0.0181660652160645,0.000190094827627797
858,-0.0178031921386719,0.000181173021686412
859,-0.0174880027770996,0.000155282077309018
860,-0.0176963806152344,0.000179255258817245
861,-0.0177197456359863,0.000163189810841894
862,-0.0178756713867187,0.000227510796375251
863,-0.0176115036010742,0.000259630717205423
864,-0.0168771743774414,0.000335357237647308
865,-0.0166964530944824,0.00030051486803026
866,-0.0167760848999023,0.000327880941392401
